DateTime,HomePrice,RegionName,MonthlyChange
2013/11/30,1093135,Del Mar,0.6237349
2013/12/31,1101469,Del Mar,0.7623944
2014/1/31,1115600,Del Mar,1.2829231
2014/2/28,1129287,Del Mar,1.2268734
2014/3/31,1136559,Del Mar,0.6439461
2014/4/30,1146374,Del Mar,0.8635715
2014/5/31,1154716,Del Mar,0.7276857
2014/6/30,1166058,Del Mar,0.9822329
2014/7/31,1173757,Del Mar,0.6602588
2014/8/31,1186184,Del Mar,1.058737
2014/9/30,1207821,Del Mar,1.8240846
2014/10/31,1230226,Del Mar,1.8549934
2014/11/30,1252776,Del Mar,1.8329965
2014/12/31,1265938,Del Mar,1.0506268
2015/1/31,1273372,Del Mar,0.5872326
2015/2/28,1282154,Del Mar,0.6896649
2015/3/31,1306629,Del Mar,1.9088971
2015/4/30,1326817,Del Mar,1.5450445
2015/5/31,1348037,Del Mar,1.5993163
2015/6/30,1359305,Del Mar,0.8358821
2015/7/31,1378347,Del Mar,1.4008629
2015/8/31,1396270,Del Mar,1.3003257
2015/9/30,1418458,Del Mar,1.5890909
2015/10/31,1439145,Del Mar,1.4584147
2015/11/30,1460374,Del Mar,1.475112
2015/12/31,1486606,Del Mar,1.7962522
2016/1/31,1522762,Del Mar,2.4321172
2016/2/29,1547148,Del Mar,1.6014321
2016/3/31,1559476,Del Mar,0.796821
2016/4/30,1571140,Del Mar,0.7479435
2016/5/31,1585411,Del Mar,0.9083213
2016/6/30,1608247,Del Mar,1.4403836
2016/7/31,1626879,Del Mar,1.1585285
2016/8/31,1654082,Del Mar,1.6720973
2016/9/30,1675597,Del Mar,1.3007215
2016/10/31,1701227,Del Mar,1.5296041
2016/11/30,1727176,Del Mar,1.5253108
2016/12/31,1753765,Del Mar,1.5394494
2017/1/31,1766142,Del Mar,0.7057388
2017/2/28,1787818,Del Mar,1.2273079
2017/3/31,1813176,Del Mar,1.418377
2017/4/30,1846198,Del Mar,1.8212242
2017/5/31,1879880,Del Mar,1.824398
2017/6/30,1912175,Del Mar,1.7179288
2017/7/31,1945611,Del Mar,1.7485847
2017/8/31,1968701,Del Mar,1.1867737
2017/9/30,1993168,Del Mar,1.2427992
2017/10/31,2015757,Del Mar,1.1333214
2017/11/30,2034090,Del Mar,0.9094846
2017/12/31,2052512,Del Mar,0.905663
2018/1/31,2082674,Del Mar,1.4695164
2018/2/28,2118969,Del Mar,1.7427115
2018/3/31,2155612,Del Mar,1.7292844
2018/4/30,2180937,Del Mar,1.1748404
2018/5/31,2200259,Del Mar,0.8859495
2018/6/30,2220428,Del Mar,0.9166648
2018/7/31,2242982,Del Mar,1.0157501
2018/8/31,2271882,Del Mar,1.2884633
2018/9/30,2292963,Del Mar,0.9279091
2018/10/31,2304316,Del Mar,0.4951236
2018/11/30,2309915,Del Mar,0.2429788
2018/12/31,2311501,Del Mar,0.0686605
2019/1/31,2312438,Del Mar,0.0405364
2019/2/28,2308044,Del Mar,-0.1900159
2019/3/31,2305129,Del Mar,-0.1262974
2019/4/30,2309077,Del Mar,0.1712702
2019/5/31,2323022,Del Mar,0.603921
2019/6/30,2340571,Del Mar,0.7554384
2019/7/31,2356344,Del Mar,0.6738954
2019/8/31,2364369,Del Mar,0.34057
2019/9/30,2375196,Del Mar,0.4579234
2019/10/31,2391788,Del Mar,0.6985529
2019/11/30,2412654,Del Mar,0.8724017
2019/12/31,2433348,Del Mar,0.8577276
2020/1/31,2448753,Del Mar,0.6330784
2020/2/29,2460565,Del Mar,0.482368
2020/3/31,2468489,Del Mar,0.3220399
2020/4/30,2473019,Del Mar,0.1835131
2020/5/31,2470617,Del Mar,-0.0971282
2020/6/30,2462845,Del Mar,-0.3145773
2010/6/30,336909,Descanso,0
2010/7/31,333961,Descanso,-0.8750137
2010/8/31,331754,Descanso,-0.6608556
2010/9/30,329438,Descanso,-0.6981076
2010/10/31,327365,Descanso,-0.6292535
2010/11/30,324009,Descanso,-1.0251554
2010/12/31,320295,Descanso,-1.1462645
2011/1/31,317033,Descanso,-1.0184361
2011/2/28,315178,Descanso,-0.5851126
2011/3/31,311889,Descanso,-1.0435373
2011/4/30,309210,Descanso,-0.8589594
2011/5/31,305429,Descanso,-1.2227936
2011/6/30,303021,Descanso,-0.7883993
2011/7/31,300194,Descanso,-0.9329386
2011/8/31,295865,Descanso,-1.4420675
2011/9/30,293505,Descanso,-0.7976611
2011/10/31,292932,Descanso,-0.1952267
2011/11/30,293716,Descanso,0.2676389
2011/12/31,292591,Descanso,-0.3830231
2012/1/31,291391,Descanso,-0.4101288
2012/2/29,289755,Descanso,-0.5614449
2012/3/31,289957,Descanso,0.0697141
2012/4/30,288862,Descanso,-0.3776422
2012/5/31,291084,Descanso,0.7692254
2012/6/30,291323,Descanso,0.0821069
2012/7/31,292944,Descanso,0.5564271
2012/8/31,293353,Descanso,0.1396171
2012/9/30,292777,Descanso,-0.1963505
2012/10/31,291737,Descanso,-0.3552192
2012/11/30,290268,Descanso,-0.5035357
2012/12/31,291290,Descanso,0.3520884
2013/1/31,290268,Descanso,-0.3508531
2013/2/28,289944,Descanso,-0.111621
2013/3/31,290033,Descanso,0.0306956
2013/4/30,292107,Descanso,0.715091
2013/5/31,293545,Descanso,0.4922854
2013/6/30,296471,Descanso,0.9967807
2013/7/31,300745,Descanso,1.441625
2013/8/31,306185,Descanso,1.8088414
2013/9/30,309134,Descanso,0.9631432
2013/10/31,310749,Descanso,0.5224272
2013/11/30,311978,Descanso,0.395496
2013/12/31,313492,Descanso,0.4852906
2014/1/31,318025,Descanso,1.4459699
2014/2/28,323539,Descanso,1.733826
2014/3/31,325881,Descanso,0.7238695
2014/4/30,326563,Descanso,0.2092788
2014/5/31,324692,Descanso,-0.5729369
2014/6/30,325196,Descanso,0.155224
2014/7/31,325750,Descanso,0.1703588
2014/8/31,325766,Descanso,4.91E-03
2014/9/30,327216,Descanso,0.4451048
2014/10/31,327481,Descanso,0.0809863
2014/11/30,330487,Descanso,0.9179158
2014/12/31,332881,Descanso,0.7243855
2015/1/31,333267,Descanso,0.1159574
2015/2/28,332946,Descanso,-0.0963192
2015/3/31,336713,Descanso,1.1314147
2015/4/30,340966,Descanso,1.2630935
2015/5/31,346382,Descanso,1.5884282
2015/6/30,347033,Descanso,0.1879428
2015/7/31,346466,Descanso,-0.163385
2015/8/31,346336,Descanso,-0.0375217
2015/9/30,348309,Descanso,0.569678
2015/10/31,353712,Descanso,1.5512088
2015/11/30,358476,Descanso,1.3468585
2015/12/31,363736,Descanso,1.4673228
2016/1/31,371953,Descanso,2.259056
2016/2/29,377047,Descanso,1.3695279
2016/3/31,376813,Descanso,-0.0620612
2016/4/30,375159,Descanso,-0.4389445
2016/5/31,375332,Descanso,0.0461138
2016/6/30,380269,Descanso,1.3153688
2016/7/31,385863,Descanso,1.4710639
2016/8/31,392833,Descanso,1.8063406
2016/9/30,398296,Descanso,1.3906673
2016/10/31,401719,Descanso,0.8594111
2016/11/30,403212,Descanso,0.3716528
2016/12/31,404619,Descanso,0.3489479
2017/1/31,403207,Descanso,-0.3489703
2017/2/28,404218,Descanso,0.2507397
2017/3/31,408809,Descanso,1.1357733
2017/4/30,415816,Descanso,1.7140034
2017/5/31,421543,Descanso,1.3772919
2017/6/30,424590,Descanso,0.7228207
2017/7/31,426970,Descanso,0.5605408
2017/8/31,429471,Descanso,0.5857554
2017/9/30,434018,Descanso,1.0587444
2017/10/31,438111,Descanso,0.9430484
2017/11/30,441076,Descanso,0.6767691
2017/12/31,441916,Descanso,0.1904434
2018/1/31,444015,Descanso,0.4749771
2018/2/28,447515,Descanso,0.7882617
2018/3/31,449032,Descanso,0.3389831
2018/4/30,448343,Descanso,-0.1534412
2018/5/31,447381,Descanso,-0.2145679
2018/6/30,447763,Descanso,0.0853858
2018/7/31,446954,Descanso,-0.1806759
2018/8/31,446308,Descanso,-0.1445339
2018/9/30,444564,Descanso,-0.3907615
2018/10/31,445113,Descanso,0.1234918
2018/11/30,444927,Descanso,-0.0417871
2018/12/31,445697,Descanso,0.1730621
2019/1/31,445515,Descanso,-0.0408349
2019/2/28,443802,Descanso,-0.3844988
2019/3/31,441825,Descanso,-0.4454689
2019/4/30,443855,Descanso,0.4594579
2019/5/31,446213,Descanso,0.5312546
2019/6/30,448512,Descanso,0.5152248
2019/7/31,449935,Descanso,0.3172713
2019/8/31,450999,Descanso,0.2364786
2019/9/30,451986,Descanso,0.2188475
2019/10/31,451562,Descanso,-0.0938082
2019/11/30,452367,Descanso,0.1782701
2019/12/31,453114,Descanso,0.1651314
2020/1/31,454122,Descanso,0.2224606
2020/2/29,454856,Descanso,0.1616306
2020/3/31,455793,Descanso,0.2059993
2020/4/30,453849,Descanso,-0.4265094
2020/5/31,451641,Descanso,-0.4865054
2020/6/30,448896,Descanso,-0.6077836
2010/6/30,315664,Dulzura,0
2010/7/31,314993,Dulzura,-0.2125678
2010/8/31,313207,Dulzura,-0.5669967
2010/9/30,309554,Dulzura,-1.1663213
2010/10/31,306007,Dulzura,-1.1458421
2010/11/30,302010,Dulzura,-1.3061793
2010/12/31,301410,Dulzura,-0.1986689
2011/1/31,300139,Dulzura,-0.4216847
2011/2/28,298775,Dulzura,-0.4544561
2011/3/31,295689,Dulzura,-1.0328843
2011/4/30,293459,Dulzura,-0.7541708
2011/5/31,290931,Dulzura,-0.8614491
2011/6/30,286888,Dulzura,-1.3896766
2011/7/31,282905,Dulzura,-1.3883467
2011/8/31,279580,Dulzura,-1.1753062
2011/9/30,279478,Dulzura,-0.0364833
2011/10/31,279353,Dulzura,-0.0447262
2011/11/30,280392,Dulzura,0.3719309
2011/12/31,279870,Dulzura,-0.1861679
2012/1/31,281245,Dulzura,0.4912995
2012/2/29,281315,Dulzura,0.0248893
2012/3/31,281327,Dulzura,4.27E-03
2012/4/30,279570,Dulzura,-0.6245401
2012/5/31,280212,Dulzura,0.2296384
2012/6/30,282572,Dulzura,0.8422195
2012/7/31,284673,Dulzura,0.7435273
2012/8/31,285748,Dulzura,0.3776263
2012/9/30,283728,Dulzura,-0.7069166
2012/10/31,284346,Dulzura,0.2178142
2012/11/30,284226,Dulzura,-0.0422021
2012/12/31,289325,Dulzura,1.7939949
2013/1/31,291375,Dulzura,0.7085458
2013/2/28,294399,Dulzura,1.0378378
2013/3/31,298653,Dulzura,1.4449777
2013/4/30,305165,Dulzura,2.1804569
2013/5/31,311880,Dulzura,2.2004489
2013/6/30,318194,Dulzura,2.0244966
2013/7/31,324877,Dulzura,2.100291
2013/8/31,332054,Dulzura,2.2091438
2013/9/30,338150,Dulzura,1.835846
2013/10/31,344011,Dulzura,1.7332545
2013/11/30,349141,Dulzura,1.4912314
2013/12/31,350925,Dulzura,0.5109683
2014/1/31,354553,Dulzura,1.0338391
2014/2/28,359737,Dulzura,1.4621227
2014/3/31,361472,Dulzura,0.4822968
2014/4/30,363461,Dulzura,0.5502501
2014/5/31,365729,Dulzura,0.6240009
2014/6/30,370361,Dulzura,1.2665115
2014/7/31,375798,Dulzura,1.4680271
2014/8/31,378156,Dulzura,0.6274648
2014/9/30,383585,Dulzura,1.4356509
2014/10/31,384407,Dulzura,0.2142941
2014/11/30,387629,Dulzura,0.8381741
2014/12/31,388338,Dulzura,0.1829069
2015/1/31,386930,Dulzura,-0.3625708
2015/2/28,385657,Dulzura,-0.3290001
2015/3/31,388226,Dulzura,0.666136
2015/4/30,390379,Dulzura,0.5545739
2015/5/31,390766,Dulzura,0.0991344
2015/6/30,388450,Dulzura,-0.5926821
2015/7/31,387743,Dulzura,-0.1820054
2015/8/31,389255,Dulzura,0.389949
2015/9/30,390325,Dulzura,0.2748841
2015/10/31,393572,Dulzura,0.8318709
2015/11/30,396573,Dulzura,0.7625034
2015/12/31,401911,Dulzura,1.3460321
2016/1/31,410557,Dulzura,2.1512225
2016/2/29,415281,Dulzura,1.1506319
2016/3/31,417342,Dulzura,0.4962905
2016/4/30,417933,Dulzura,0.1416105
2016/5/31,419099,Dulzura,0.2789921
2016/6/30,422405,Dulzura,0.7888351
2016/7/31,422816,Dulzura,0.0973
2016/8/31,426549,Dulzura,0.88289
2016/9/30,429530,Dulzura,0.6988646
2016/10/31,434748,Dulzura,1.2148162
2016/11/30,438075,Dulzura,0.7652709
2016/12/31,441679,Dulzura,0.8226902
2017/1/31,442007,Dulzura,0.0742621
2017/2/28,444844,Dulzura,0.641845
2017/3/31,448441,Dulzura,0.8085981
2017/4/30,455068,Dulzura,1.4777864
2017/5/31,462313,Dulzura,1.5920698
2017/6/30,466353,Dulzura,0.8738668
2017/7/31,467352,Dulzura,0.2142154
2017/8/31,465512,Dulzura,-0.3937075
2017/9/30,467943,Dulzura,0.5222207
2017/10/31,471212,Dulzura,0.6985894
2017/11/30,474864,Dulzura,0.7750227
2017/12/31,476403,Dulzura,0.3240928
2018/1/31,479840,Dulzura,0.721448
2018/2/28,481946,Dulzura,0.4388963
2018/3/31,482974,Dulzura,0.2133019
2018/4/30,480779,Dulzura,-0.4544758
2018/5/31,478856,Dulzura,-0.3999759
2018/6/30,480253,Dulzura,0.291737
2018/7/31,482496,Dulzura,0.4670455
2018/8/31,485030,Dulzura,0.5251857
2018/9/30,482714,Dulzura,-0.4774962
2018/10/31,480460,Dulzura,-0.4669432
2018/11/30,477088,Dulzura,-0.7018274
2018/12/31,473438,Dulzura,-0.765058
2019/1/31,470398,Dulzura,-0.6421115
2019/2/28,469441,Dulzura,-0.2034447
2019/3/31,469498,Dulzura,0.0121421
2019/4/30,471706,Dulzura,0.4702895
2019/5/31,471513,Dulzura,-0.0409153
2019/6/30,471294,Dulzura,-0.0464462
2019/7/31,471061,Dulzura,-0.0494384
2019/8/31,472202,Dulzura,0.2422192
2019/9/30,474703,Dulzura,0.5296462
2019/10/31,476189,Dulzura,0.3130378
2019/11/30,478695,Dulzura,0.5262616
2019/12/31,482298,Dulzura,0.7526713
2020/1/31,485142,Dulzura,0.5896769
2020/2/29,486669,Dulzura,0.3147532
2020/3/31,488002,Dulzura,0.2739028
2020/4/30,488734,Dulzura,0.1499994
2020/5/31,491223,Dulzura,0.509275
2020/6/30,492868,Dulzura,0.3348785
2010/6/30,354769,El Cajon,0
2010/7/31,352060,El Cajon,-0.7635955
2010/8/31,350815,El Cajon,-0.3536329
2010/9/30,348152,El Cajon,-0.7590895
2010/10/31,344303,El Cajon,-1.1055516
2010/11/30,340070,El Cajon,-1.2294403
2010/12/31,337423,El Cajon,-0.7783692
2011/1/31,335053,El Cajon,-0.7023825
2011/2/28,333119,El Cajon,-0.5772221
2011/3/31,329805,El Cajon,-0.9948397
2011/4/30,327680,El Cajon,-0.6443201
2011/5/31,325867,El Cajon,-0.5532837
2011/6/30,325098,El Cajon,-0.2359858
2011/7/31,323697,El Cajon,-0.430947
2011/8/31,321204,El Cajon,-0.7701647
2011/9/30,319323,El Cajon,-0.5856091
2011/10/31,318731,El Cajon,-0.1853922
2011/11/30,318708,El Cajon,-7.22E-03
2011/12/31,316878,El Cajon,-0.5741933
2012/1/31,316492,El Cajon,-0.1218134
2012/2/29,316539,El Cajon,0.0148503
2012/3/31,317971,El Cajon,0.4523929
2012/4/30,317851,El Cajon,-0.0377393
2012/5/31,319091,El Cajon,0.3901199
2012/6/30,321060,El Cajon,0.6170654
2012/7/31,323617,El Cajon,0.7964243
2012/8/31,326806,El Cajon,0.9854241
2012/9/30,330126,El Cajon,1.0158932
2012/10/31,334081,El Cajon,1.1980274
2012/11/30,337661,El Cajon,1.0715964
2012/12/31,344075,El Cajon,1.8995383
2013/1/31,348667,El Cajon,1.3345927
2013/2/28,352563,El Cajon,1.1173985
2013/3/31,357378,El Cajon,1.3657134
2013/4/30,364115,El Cajon,1.8851188
2013/5/31,371142,El Cajon,1.9298848
2013/6/30,378155,El Cajon,1.8895733
2013/7/31,385344,El Cajon,1.9010723
2013/8/31,393407,El Cajon,2.0924161
2013/9/30,398022,El Cajon,1.1730854
2013/10/31,401310,El Cajon,0.826085
2013/11/30,403666,El Cajon,0.5870773
2013/12/31,405685,El Cajon,0.500166
2014/1/31,409857,El Cajon,1.0283841
2014/2/28,415525,El Cajon,1.3829214
2014/3/31,416592,El Cajon,0.2567836
2014/4/30,416201,El Cajon,-0.0938568
2014/5/31,413753,El Cajon,-0.5881773
2014/6/30,413738,El Cajon,-3.63E-03
2014/7/31,414407,El Cajon,0.1616965
2014/8/31,412404,El Cajon,-0.4833413
2014/9/30,413286,El Cajon,0.213868
2014/10/31,413787,El Cajon,0.1212236
2014/11/30,417331,El Cajon,0.8564793
2014/12/31,418629,El Cajon,0.3110241
2015/1/31,418029,El Cajon,-0.143325
2015/2/28,417943,El Cajon,-0.0205727
2015/3/31,422367,El Cajon,1.0585175
2015/4/30,426041,El Cajon,0.8698596
2015/5/31,430250,El Cajon,0.9879331
2015/6/30,430849,El Cajon,0.1392214
2015/7/31,432311,El Cajon,0.33933
2015/8/31,434794,El Cajon,0.574355
2015/9/30,437901,El Cajon,0.7145913
2015/10/31,441672,El Cajon,0.8611535
2015/11/30,444416,El Cajon,0.6212755
2015/12/31,448459,El Cajon,0.9097332
2016/1/31,454910,El Cajon,1.4384816
2016/2/29,457271,El Cajon,0.5190038
2016/3/31,456904,El Cajon,-0.0802588
2016/4/30,457120,El Cajon,0.0472747
2016/5/31,458758,El Cajon,0.3583304
2016/6/30,462395,El Cajon,0.7927927
2016/7/31,463576,El Cajon,0.2554093
2016/8/31,467190,El Cajon,0.7795917
2016/9/30,469956,El Cajon,0.5920503
2016/10/31,473386,El Cajon,0.7298556
2016/11/30,475492,El Cajon,0.4448801
2016/12/31,477551,El Cajon,0.4330252
2017/1/31,476898,El Cajon,-0.1367393
2017/2/28,479216,El Cajon,0.4860578
2017/3/31,482999,El Cajon,0.7894144
2017/4/30,488449,El Cajon,1.1283667
2017/5/31,493349,El Cajon,1.0031754
2017/6/30,496773,El Cajon,0.694032
2017/7/31,499939,El Cajon,0.6373132
2017/8/31,501415,El Cajon,0.295236
2017/9/30,504380,El Cajon,0.5913265
2017/10/31,507280,El Cajon,0.5749633
2017/11/30,509525,El Cajon,0.4425564
2017/12/31,512088,El Cajon,0.5030175
2018/1/31,517181,El Cajon,0.9945556
2018/2/28,522273,El Cajon,0.9845683
2018/3/31,525076,El Cajon,0.5366925
2018/4/30,524589,El Cajon,-0.0927485
2018/5/31,523673,El Cajon,-0.1746129
2018/6/30,523702,El Cajon,5.54E-03
2018/7/31,524447,El Cajon,0.1422565
2018/8/31,526055,El Cajon,0.3066087
2018/9/30,526945,El Cajon,0.1691838
2018/10/31,528326,El Cajon,0.2620767
2018/11/30,529055,El Cajon,0.137983
2018/12/31,528901,El Cajon,-0.0291085
2019/1/31,526329,El Cajon,-0.4862914
2019/2/28,524290,El Cajon,-0.3874003
2019/3/31,522937,El Cajon,-0.2580633
2019/4/30,524536,El Cajon,0.305773
2019/5/31,526064,El Cajon,0.2913051
2019/6/30,528855,El Cajon,0.5305438
2019/7/31,531757,El Cajon,0.5487326
2019/8/31,534236,El Cajon,0.4661904
2019/9/30,535979,El Cajon,0.3262603
2019/10/31,537215,El Cajon,0.230606
2019/11/30,539533,El Cajon,0.4314846
2019/12/31,542228,El Cajon,0.4995061
2020/1/31,545948,El Cajon,0.6860583
2020/2/29,548642,El Cajon,0.4934536
2020/3/31,551662,El Cajon,0.55045
2020/4/30,553545,El Cajon,0.3413322
2020/5/31,555738,El Cajon,0.3961738
2020/6/30,556666,El Cajon,0.1669852
2010/6/30,754033,Encinitas,0
2010/7/31,751020,Encinitas,-0.3995846
2010/8/31,750588,Encinitas,-0.0575218
2010/9/30,745027,Encinitas,-0.7408858
2010/10/31,737629,Encinitas,-0.9929841
2010/11/30,728863,Encinitas,-1.1884023
2010/12/31,723974,Encinitas,-0.6707708
2011/1/31,719348,Encinitas,-0.6389732
2011/2/28,716015,Encinitas,-0.4633362
2011/3/31,710899,Encinitas,-0.7145102
2011/4/30,708425,Encinitas,-0.3480101
2011/5/31,705672,Encinitas,-0.3886085
2011/6/30,703519,Encinitas,-0.3050993
2011/7/31,700023,Encinitas,-0.4969304
2011/8/31,694819,Encinitas,-0.7434041
2011/9/30,692950,Encinitas,-0.2689909
2011/10/31,692662,Encinitas,-0.0415614
2011/11/30,694024,Encinitas,0.1966327
2011/12/31,690260,Encinitas,-0.5423444
2012/1/31,690886,Encinitas,0.0906905
2012/2/29,692048,Encinitas,0.1681898
2012/3/31,695930,Encinitas,0.5609437
2012/4/30,696685,Encinitas,0.1084879
2012/5/31,699994,Encinitas,0.4749636
2012/6/30,704611,Encinitas,0.6595771
2012/7/31,709180,Encinitas,0.6484429
2012/8/31,715380,Encinitas,0.8742491
2012/9/30,718841,Encinitas,0.4837988
2012/10/31,725181,Encinitas,0.8819753
2012/11/30,730547,Encinitas,0.7399532
2012/12/31,745434,Encinitas,2.0377881
2013/1/31,754961,Encinitas,1.2780474
2013/2/28,763443,Encinitas,1.1235017
2013/3/31,773039,Encinitas,1.2569373
2013/4/30,786553,Encinitas,1.7481654
2013/5/31,801400,Encinitas,1.8876033
2013/6/30,815870,Encinitas,1.8055902
2013/7/31,831726,Encinitas,1.9434469
2013/8/31,848173,Encinitas,1.9774541
2013/9/30,859099,Encinitas,1.2881806
2013/10/31,865897,Encinitas,0.7912941
2013/11/30,871159,Encinitas,0.6076935
2013/12/31,873761,Encinitas,0.2986826
2014/1/31,881670,Encinitas,0.9051674
2014/2/28,891472,Encinitas,1.1117538
2014/3/31,890994,Encinitas,-0.0536192
2014/4/30,887141,Encinitas,-0.4324384
2014/5/31,879681,Encinitas,-0.8409035
2014/6/30,877751,Encinitas,-0.2193977
2014/7/31,880320,Encinitas,0.2926798
2014/8/31,875422,Encinitas,-0.5563886
2014/9/30,877234,Encinitas,0.2069859
2014/10/31,875853,Encinitas,-0.1574266
2014/11/30,882954,Encinitas,0.8107525
2014/12/31,884401,Encinitas,0.1638817
2015/1/31,881474,Encinitas,-0.3309585
2015/2/28,879796,Encinitas,-0.190363
2015/3/31,889227,Encinitas,1.071953
2015/4/30,897568,Encinitas,0.9380057
2015/5/31,906345,Encinitas,0.9778646
2015/6/30,907743,Encinitas,0.1542459
2015/7/31,908913,Encinitas,0.1288911
2015/8/31,913050,Encinitas,0.4551591
2015/9/30,917661,Encinitas,0.5050107
2015/10/31,924710,Encinitas,0.7681486
2015/11/30,929220,Encinitas,0.4877205
2015/12/31,938038,Encinitas,0.948968
2016/1/31,952421,Encinitas,1.5333068
2016/2/29,959163,Encinitas,0.7078802
2016/3/31,958035,Encinitas,-0.1176025
2016/4/30,958055,Encinitas,2.09E-03
2016/5/31,960872,Encinitas,0.2940332
2016/6/30,968776,Encinitas,0.8225862
2016/7/31,971533,Encinitas,0.2845859
2016/8/31,980776,Encinitas,0.951383
2016/9/30,989437,Encinitas,0.8830763
2016/10/31,1000576,Encinitas,1.1257917
2016/11/30,1006880,Encinitas,0.6300371
2016/12/31,1011333,Encinitas,0.4422573
2017/1/31,1008370,Encinitas,-0.2929797
2017/2/28,1010780,Encinitas,0.2389996
2017/3/31,1017412,Encinitas,0.656127
2017/4/30,1028548,Encinitas,1.0945418
2017/5/31,1039347,Encinitas,1.0499267
2017/6/30,1045964,Encinitas,0.6366497
2017/7/31,1046592,Encinitas,0.0600403
2017/8/31,1044207,Encinitas,-0.2278825
2017/9/30,1045487,Encinitas,0.1225811
2017/10/31,1052922,Encinitas,0.7111518
2017/11/30,1059995,Encinitas,0.6717497
2017/12/31,1068125,Encinitas,0.7669847
2018/1/31,1082505,Encinitas,1.3462844
2018/2/28,1096753,Encinitas,1.3162064
2018/3/31,1105974,Encinitas,0.8407545
2018/4/30,1106501,Encinitas,0.0476503
2018/5/31,1105903,Encinitas,-0.0540442
2018/6/30,1109489,Encinitas,0.3242599
2018/7/31,1115588,Encinitas,0.5497125
2018/8/31,1122281,Encinitas,0.5999527
2018/9/30,1126467,Encinitas,0.3729904
2018/10/31,1129201,Encinitas,0.2427057
2018/11/30,1131256,Encinitas,0.1819871
2018/12/31,1130682,Encinitas,-0.0507401
2019/1/31,1126290,Encinitas,-0.3884381
2019/2/28,1123411,Encinitas,-0.255618
2019/3/31,1123066,Encinitas,-0.03071
2019/4/30,1130471,Encinitas,0.6593557
2019/5/31,1138124,Encinitas,0.6769745
2019/6/30,1145782,Encinitas,0.6728617
2019/7/31,1155535,Encinitas,0.851209
2019/8/31,1163972,Encinitas,0.730138
2019/9/30,1171195,Encinitas,0.6205476
2019/10/31,1175411,Encinitas,0.3599742
2019/11/30,1180949,Encinitas,0.4711543
2019/12/31,1187548,Encinitas,0.5587879
2020/1/31,1194734,Encinitas,0.6051124
2020/2/29,1199146,Encinitas,0.3692872
2020/3/31,1202822,Encinitas,0.3065515
2020/4/30,1202975,Encinitas,0.0127201
2020/5/31,1202707,Encinitas,-0.0222781
2020/6/30,1200156,Encinitas,-0.2121049
2010/6/30,344083,Escondido,0
2010/7/31,343359,Escondido,-0.2104143
2010/8/31,344434,Escondido,0.3130834
2010/9/30,343259,Escondido,-0.3411394
2010/10/31,341548,Escondido,-0.4984574
2010/11/30,338510,Escondido,-0.8894797
2010/12/31,337138,Escondido,-0.4053056
2011/1/31,335464,Escondido,-0.4965326
2011/2/28,334007,Escondido,-0.4343238
2011/3/31,330985,Escondido,-0.9047715
2011/4/30,328880,Escondido,-0.6359805
2011/5/31,327443,Escondido,-0.4369375
2011/6/30,326580,Escondido,-0.2635573
2011/7/31,325272,Escondido,-0.4005144
2011/8/31,322122,Escondido,-0.9684203
2011/9/30,319796,Escondido,-0.7220867
2011/10/31,317883,Escondido,-0.5981938
2011/11/30,317325,Escondido,-0.1755363
2011/12/31,315062,Escondido,-0.713149
2012/1/31,314364,Escondido,-0.2215437
2012/2/29,314101,Escondido,-0.083661
2012/3/31,315315,Escondido,0.3864999
2012/4/30,315150,Escondido,-0.0523286
2012/5/31,316021,Escondido,0.2763763
2012/6/30,317624,Escondido,0.5072448
2012/7/31,319665,Escondido,0.6425837
2012/8/31,322802,Escondido,0.9813398
2012/9/30,326770,Escondido,1.2292365
2012/10/31,331876,Escondido,1.5625669
2012/11/30,336365,Escondido,1.3526136
2012/12/31,343015,Escondido,1.977019
2013/1/31,347833,Escondido,1.4046033
2013/2/28,352157,Escondido,1.2431253
2013/3/31,357560,Escondido,1.5342589
2013/4/30,365006,Escondido,2.0824477
2013/5/31,372844,Escondido,2.147362
2013/6/30,380544,Escondido,2.0652069
2013/7/31,388497,Escondido,2.0899029
2013/8/31,397179,Escondido,2.2347663
2013/9/30,402252,Escondido,1.2772579
2013/10/31,405855,Escondido,0.8957072
2013/11/30,408408,Escondido,0.6290424
2013/12/31,411204,Escondido,0.6846095
2014/1/31,415975,Escondido,1.1602514
2014/2/28,421852,Escondido,1.4128253
2014/3/31,422128,Escondido,0.0654258
2014/4/30,420867,Escondido,-0.2987246
2014/5/31,417960,Escondido,-0.690717
2014/6/30,418164,Escondido,0.0488085
2014/7/31,419151,Escondido,0.2360318
2014/8/31,417698,Escondido,-0.3466531
2014/9/30,418594,Escondido,0.214509
2014/10/31,419232,Escondido,0.152415
2014/11/30,422625,Escondido,0.8093371
2014/12/31,423390,Escondido,0.1810115
2015/1/31,422105,Escondido,-0.3035027
2015/2/28,421378,Escondido,-0.172232
2015/3/31,425989,Escondido,1.0942669
2015/4/30,430295,Escondido,1.0108242
2015/5/31,434748,Escondido,1.0348714
2015/6/30,435455,Escondido,0.1626229
2015/7/31,436513,Escondido,0.2429643
2015/8/31,438234,Escondido,0.3942609
2015/9/30,440771,Escondido,0.5789145
2015/10/31,443805,Escondido,0.6883393
2015/11/30,446330,Escondido,0.5689436
2015/12/31,450532,Escondido,0.9414559
2016/1/31,457411,Escondido,1.5268616
2016/2/29,460478,Escondido,0.670513
